  0.889131124E+06  0.996700000E+00  0.100000000E-19
  0.330000000E-02
  0.888242438E+06  0.996696709E+00  0.100400470E-19  0.330329074E-02
  0.887354639E+06  0.996693415E+00  0.100802543E-19  0.330658476E-02
  0.886467728E+06  0.996690118E+00  0.101206225E-19  0.330988205E-02
  0.885581703E+06  0.996686817E+00  0.101611525E-19  0.331318261E-02
  0.884696564E+06  0.996683514E+00  0.102018446E-19  0.331648646E-02
  0.883812310E+06  0.996680206E+00  0.102426998E-19  0.331979359E-02
  0.882928939E+06  0.996676896E+00  0.102837185E-19  0.332310401E-02
  0.882046452E+06  0.996673582E+00  0.103249014E-19  0.332641771E-02
  0.881164846E+06  0.996670265E+00  0.103662492E-19  0.332973471E-02
  0.880284122E+06  0.996666945E+00  0.104077626E-19  0.333305501E-02
  0.879404278E+06  0.996663621E+00  0.104494421E-19  0.333637860E-02
  0.878525313E+06  0.996660294E+00  0.104912886E-19  0.333970550E-02
  0.877647227E+06  0.996656964E+00  0.105333026E-19  0.334303571E-02
  0.876770018E+06  0.996653631E+00  0.105754848E-19  0.334636922E-02
  0.875893686E+06  0.996650294E+00  0.106178359E-19  0.334970605E-02
  0.875018231E+06  0.996646954E+00  0.106603566E-19  0.335304620E-02
  0.874143650E+06  0.996643610E+00  0.107030475E-19  0.335638966E-02
  0.873269943E+06  0.996640264E+00  0.107459094E-19  0.335973645E-02
  0.872397109E+06  0.996636913E+00  0.107889428E-19  0.336308656E-02
  0.871525148E+06  0.996633560E+00  0.108321486E-19  0.336644000E-02
  0.870654059E+06  0.996630203E+00  0.108755273E-19  0.336979677E-02
  0.869783840E+06  0.996626843E+00  0.109190797E-19  0.337315688E-02
  0.868914491E+06  0.996623480E+00  0.109628065E-19  0.337652033E-02
  0.868046011E+06  0.996620113E+00  0.110067084E-19  0.337988712E-02
  0.867178399E+06  0.996616743E+00  0.110507860E-19  0.338325726E-02
  0.866311654E+06  0.996613369E+00  0.110950401E-19  0.338663075E-02
  0.865445775E+06  0.996609992E+00  0.111394714E-19  0.339000758E-02
  0.864580762E+06  0.996606612E+00  0.111840806E-19  0.339338778E-02
  0.863716613E+06  0.996603229E+00  0.112288684E-19  0.339677133E-02
  0.862853328E+06  0.996599842E+00  0.112738355E-19  0.340015825E-02
  0.861990906E+06  0.996596451E+00  0.113189826E-19  0.340354853E-02
  0.861129346E+06  0.996593058E+00  0.113643105E-19  0.340694218E-02
  0.860268647E+06  0.996589661E+00  0.114098199E-19  0.341033920E-02
  0.859408809E+06  0.996586260E+00  0.114555115E-19  0.341373959E-02
  0.858549829E+06  0.996582857E+00  0.115013861E-19  0.341714337E-02
  0.857691709E+06  0.996579449E+00  0.115474443E-19  0.342055053E-02
  0.856834446E+06  0.996576039E+00  0.115936869E-19  0.342396107E-02
  0.855978039E+06  0.996572625E+00  0.116401146E-19  0.342737501E-02
  0.855122489E+06  0.996569208E+00  0.116867282E-19  0.343079233E-02
  0.854267794E+06  0.996565787E+00  0.117335285E-19  0.343421305E-02
  0.853413953E+06  0.996562363E+00  0.117805161E-19  0.343763717E-02
  0.852560966E+06  0.996558935E+00  0.118276919E-19  0.344106469E-02
  0.851708831E+06  0.996555504E+00  0.118750565E-19  0.344449562E-02
  0.850857548E+06  0.996552070E+00  0.119226108E-19  0.344792995E-02
  0.850007116E+06  0.996548632E+00  0.119703554E-19  0.345136770E-02
  0.849157534E+06  0.996545191E+00  0.120182912E-19  0.345480887E-02
  0.848308800E+06  0.996541747E+00  0.120664190E-19  0.345825345E-02
  0.847460916E+06  0.996538299E+00  0.121147394E-19  0.346170146E-02
  0.846613878E+06  0.996534847E+00  0.121632533E-19  0.346515289E-02
  0.845767688E+06  0.996531392E+00  0.122119614E-19  0.346860775E-02
  0.844922343E+06  0.996527934E+00  0.122608645E-19  0.347206604E-02
  0.844077843E+06  0.996524472E+00  0.123099634E-19  0.347552777E-02
  0.843234187E+06  0.996521007E+00  0.123592589E-19  0.347899294E-02
  0.842391374E+06  0.996517538E+00  0.124087518E-19  0.348246155E-02
  0.841549404E+06  0.996514066E+00  0.124584428E-19  0.348593361E-02
  0.840708275E+06  0.996510591E+00  0.125083327E-19  0.348940912E-02
  0.839867987E+06  0.996507112E+00  0.125584224E-19  0.349288808E-02
  0.839028539E+06  0.996503630E+00  0.126087126E-19  0.349637049E-02
  0.838189930E+06  0.996500144E+00  0.126592042E-19  0.349985637E-02
  0.837352159E+06  0.996496654E+00  0.127098979E-19  0.350334571E-02
  0.836515225E+06  0.996493161E+00  0.127607946E-19  0.350683851E-02
  0.835679128E+06  0.996489665E+00  0.128118950E-19  0.351033479E-02
